"1,457,000",1171,2
"1,458,000",1172,2
"1,459,000",1173,1
"1,459,193,000",1174,1
"1,45900",1175,1
"1,460",1176,4
"1,460,000",1177,2
"1,461",1178,3
"1,461,000",1179,3
"1,461,792",1180,1
"1,462,000",1181,1
"1,463,000",1182,1
"1,463,962",1183,1
"1,464,000",1184,2
"1,464,338",1185,1
"1,464,490",1186,1
"1,465,153",1187,1
"1,465,271",1188,1
"1,465,700",1189,1
"1,465,926",1190,1
"1,46500",1191,1
"1,466",1192,2
"1,466,000",1193,1
"1,466,907",1194,1
"1,467,742",1195,1
"1,468,000",1196,1
"1,469,208",1197,1
"1,470",1198,1
"1,470,000",1199,1
"1,471,000",1200,1
"1,471,257",1201,2
"1,471,824",1202,1
"1,472,184",1203,1
"1,474,000",1204,2
"1,475",1205,1
"1,475,000",1206,2
"1,475,0000",1207,1
"1,476,000",1208,2
"1,477,000",1209,1
"1,477,829",1210,1
"1,478,000",1211,2
"1,478,066",1212,2
"1,480",1213,1
"1,480,000",1214,4
"1,480,830",1215,1
"1,481,703",1216,1
"1,482,000",1217,2
"1,483,000",1218,1
"1,483,886",1219,1
"1,484",1220,1
"1,484,000",1221,1
"1,484,516",1222,1
"1,485,000",1223,2
"1,485,600",1224,1
"1,487",1225,2
"1,487,000",1226,3
"1,487,796",1227,1
"1,488",1228,1
"1,488,000",1229,2
"1,489,298",1230,2
"1,489,831",1231,1
"1,490",1232,1
"1,490,718",1233,1
"1,491,000",1234,1
"1,491,518",1235,1
"1,491,590",1236,1
"1,491,852",1237,1
"1,492,000",1238,2
"1,492,0000",1239,1
"1,493",1240,1
"1,493,000",1241,2
"1,494,146",1242,1
"1,494,218",1243,1
"1,494,304",1244,1
"1,495",1245,1
"1,495,000",1246,2
"1,497,000",1247,2
"1,497,251",1248,1
"1,499,234",1249,1
"1,499,591",1250,1
"1,499,985",1251,1
"1,500",1252,48
"1,500,000",1253,35
"1,501,000",1254,1
"1,501,996",1255,1
"1,502,000",1256,1
"1,502,032",1257,1
"1,503,000",1258,1
"1,5035",1259,1
"1,504,000",1260,1
"1,504,702",1261,1
"1,50500",1262,1
"1,506,000",1263,3
"1,506,756",1264,1
"1,507",1265,2
"1,507,000",1266,1
"1,508,000",1267,1
"1,510,000",1268,1
"1,5104",1269,1
"1,511",1270,1
"1,512,000",1271,1
"1,512,534",1272,3
"1,513,395",1273,1
"1,514,312",1274,1
"1,518,000",1275,1
"1,518,700",1276,4
"1,519,000",1277,2
"1,519,360",1278,1
"1,520",1279,1
"1,520,000",1280,1
"1,520,797",1281,2
"1,521,000",1282,1
"1,521,002",1283,1
"1,522",1284,1
"1,522,000",1285,2
"1,522,850",1286,1
"1,523,000",1287,5
"1,525,000",1288,1
"1,526,359",1289,1
"1,528,000",1290,3
"1,530,000",1291,1
"1,532,431",1292,1
"1,533,273",1293,1
"1,533,277",1294,1
"1,5330",1295,1
"1,534,503",1296,1
"1,535,000",1297,2
"1,535,550",1298,1
"1,536,000",1299,3
"1,537,000",1300,1
"1,538,000",1301,3
"1,540,000",1302,2
"1,541,000",1303,6
"1,5426",1304,1
"1,543",1305,1
"1,543,000",1306,3
"1,543,230",1307,1
"1,543,916",1308,1
"1,544,000",1309,3
"1,545,160",1310,1
"1,546,000",1311,3
"1,547,000",1312,1
"1,547,893",1313,1
"1,548",1314,1
"1,548,000",1315,3
"1,549,000",1316,2
"1,550",1317,3
"1,550,329",1318,1
"1,551,000",1319,1
"1,553,000",1320,2
"1,553,592",1321,3
"1,554,000",1322,2
"1,555",1323,2
"1,555,000",1324,3
"1,555,420",1325,1
"1,555,469",1326,1
"1,556,000",1327,1
"1,557,000",1328,1
"1,558,951",1329,1
"1,559,000",1330,1
"1,560,000",1331,1
"1,560,800",1332,1
"1,561,643",1333,1
"1,561,774",1334,1
"1,5611",1335,1
"1,56287",1336,1
"1,563",1337,1
"1,563,000",1338,1
"1,564,605",1339,1
"1,5648",1340,1
"1,565,000",1341,1
"1,565,900",1342,1
"1,566,000",1343,1
"1,566,936",1344,1
"1,567,000",1345,1
"1,568,941",1346,1
"1,569,000",1347,3
"1,569,287",1348,1
"1,569,662",1349,1
"1,56946",1350,1
"1,570,000",1351,2
"1,571,000",1352,4
"1,572",1353,1
"1,574,000",1354,1
"1,575,000",1355,1
"1,5751",1356,1
"1,57578",1357,1
"1,577,722",1358,1
"1,577,892",1359,1
"1,57761",1360,1
"1,57779",1361,1
"1,578",1362,1
"1,57803",1363,1
"1,579,000",1364,2
"1,580",1365,2
"1,580,000",1366,2
"1,581,894",1367,1
"1,582,000",1368,1
"1,582,125",1369,1
